"","Region","LocalityName","LocalityCode","Treatment","Group","Month","Years_Since_Exclosure","Plot_Albedo","Productivity_Index","DistrictID","Moose_Density","Red_Deer_Density","Roe_Deer_Density","Mean_Canopy_Height","Snow_Prop","Avg_Decid_Prop","SWE_mm","Temp_K","Season"
"25789","Trøndelag","steinkjer_1bbb","1BBUB","UB","Composite","6",9,0.151351402965829,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.15554822394258,0,0.912901506640164,0,284.140833333333,"Season_2"
"25790","Telemark","nome_cappelen1","1CAUB","UB","Composite","6",9,0.141803166225504,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.299851009619276,0,0.0416666666666667,0,287.754722222222,"Season_2"
"25791","Telemark","drangedal1","1DRUB","UB","Composite","6",9,0.151325949637766,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.89349748748536,0,0.783342933947773,0,287.233333333333,"Season_2"
"25792","Telemark","fritsoe1","1FRUB","UB","Composite","6",9,0.137855371439427,0.245537883,"0604",45.5486725,2.225169257,8.847710058,1.4471953509213,0,0.728394293033516,0,285.713055555556,"Season_2"
"25793","Telemark","furesdal","1FYUB","UB","Composite","6",9,0.142217739300719,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.765572700937602,0,0.146759259259259,0,285.646944444444,"Season_2"
"25794","Trøndelag","namdalseid_1kub","1KUB","UB","Composite","6",9,0.138106934551524,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.244896724315768,0,0.859235146077251,0,284.481388888889,"Season_2"
"25795","Telemark","kviteseid1","1KVUB","UB","Composite","6",9,0.154157016039585,0.105926078,"0829",34.25057033,13.40190923,2.936689407,1.69761136832054,0,0.756944444444445,0,285.028611111111,"Season_2"
"25796","Trøndelag","nsb_verdal","1NSUB","UB","Composite","6",9,0.155029679205453,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.13729629590475,0,0.815476190476191,0,284.981944444444,"Season_2"
"25797","Trøndelag","sub_namdalseid","1SUB","UB","Composite","6",9,0.148561941589613,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.186951220505757,0,0.928273809523809,0,283.560277777778,"Season_2"
"25798","Trøndelag","verdal_1vb","1VBUB","UB","Composite","6",9,0.148637206353195,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.266489106051446,0,0.377964426877471,0,284.109166666667,"Season_2"
"25799","Trøndelag","steinkjer_2bbb","2BBUB","UB","Composite","6",9,0.154453769432887,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.540061009660257,0,0.957503607503607,0,284.075,"Season_2"
"25800","Telemark","nome_cappelen2","2CAUB","UB","Composite","6",9,0.141940697262591,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.765922461321981,0,0.437386363636364,0,287.857222222222,"Season_2"
"25801","Telemark","fritsoe2","2FRUB","UB","Composite","6",9,0.141756534007626,0.148195816,"0728",45.48785783,33.89613967,19.91579349,1.47146511385675,0,0.609713595583161,0,286.691388888889,"Season_2"
"25802","Telemark","kviteseid2","2KVUB","UB","Composite","6",9,0.148652861864674,0.106407376,"0829",34.25057033,13.40190923,2.936689407,1.50583744001359,0,0.51717032967033,0,284.323611111111,"Season_2"
"25803","Trøndelag","verdal_2vb","2VBUB","UB","Composite","6",9,0.142184503050462,0.241115185,"1721",28.2697902,2.827400105,6.979690234,1.6071785787697,0,0.845365418894831,0,284.178888888889,"Season_2"
"25804","Telemark","drangedal3","3DRUB","UB","Composite","6",9,0.152995904031889,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.0915438149867882,0,0.654220779220779,0,286.554722222222,"Season_2"
"25805","Telemark","kviteseid3","3KVUB","UB","Composite","6",9,0.147038898092256,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.989695650640541,0,0.816351540616246,0,283.891111111111,"Season_2"
"25806","Telemark","notodden3","3NOUB","UB","Composite","6",9,0.14719485274491,0.142430355,"0807",45.75073179,7.549714848,3.55799475,1.12241627908268,0,0.404166666666667,0,285.871111111111,"Season_2"
"25807","Telemark","drangedal4","4DRUB","UB","Composite","6",9,0.140447179822521,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.949242132564795,0,0.956367976134905,0,286.535,"Season_2"
"25808","Telemark","notodden5","5NOUB","UB","Composite","6",9,0.117601957530913,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.643162291463096,0,0.15282658745632,0,285.343888888889,"Season_2"
"25809","Telemark","notodden6","6NOUB","UB","Composite","6",9,0.147255259633242,0.106105683,"0807",45.75073179,7.549714848,3.55799475,1.03620902460949,0,0.432012432012432,0,286.688611111111,"Season_2"
"25810","Trøndelag","bratsberg","BRUB","UB","Composite","6",9,0.130973734386119,0.19644858,"1601",79.89208961,1.335197374,31.0221955,2.13904225370522,0,0.934856000481,0,284.230277777778,"Season_2"
"25811","Trøndelag","selbu_flub","FLUB","UB","Composite","6",9,0.139319029621788,0.271341572,"1664",56.44604547,5.437898015,4.380325628,1.40290329890915,0,0.870432263814617,0,284.245,"Season_2"
"25812","Trøndelag","hi_tydal","HIUB","UB","Composite","6",9,0.140882369401649,0.214070788,"1665",16.47588281,0.419443553,0,1.88257870700262,0,0.873347730700672,0,283.717777777778,"Season_2"
"25813","Trøndelag","selbu_kl","KLUB","UB","Composite","6",9,0.135281809249889,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.196003195316235,0,0.0912990684594016,0,283.901388888889,"Season_2"
"25814","Trøndelag","singsaas","LAUB","UB","Composite","6",9,0.146052183930494,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.215802325885256,0,0.132142857142857,0,284.17,"Season_2"
"25815","Trøndelag","malvik","MAUB","UB","Composite","6",9,0.148287323849725,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.413341902637828,0,0.723113093802749,0,283.988888888889,"Season_2"
"25816","Trøndelag","sl_tydal","SEUB","UB","Composite","6",9,0.139589564455611,0.132712131,"1665",16.47588281,0.419443553,0,0.828131509418472,0,0.615426322043969,0,283.366944444444,"Season_2"
"25817","Trøndelag","selbu_sl","SLUB","UB","Composite","6",9,0.14521467139815,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.621776349386763,0,0.831852088661551,0,283.598333333333,"Season_2"
"25975","Trøndelag","steinkjer_1bbb","1BBB","B","Composite","7",9,0.152963146469698,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.105052757969716,0,0.942326736981342,0,287.661827956989,"Season_3"
"25976","Telemark","nome_cappelen1","1CAB","B","Composite","7",9,0.144116278921273,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.212220429511045,0,0.255681818181818,0,290.163709677419,"Season_3"
"25977","Telemark","drangedal1","1DRB","B","Composite","7",9,0.146695088809492,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.724767388548418,0,0.473065476190476,0,289.625268817204,"Season_3"
"25978","Telemark","fritsoe1","1FRB","B","Composite","7",9,0.145542417833699,0.245537883,"0604",45.5486725,2.225169257,8.847710058,0.86256351190303,0,0.283333333333333,0,288.116129032258,"Season_3"
"25979","Telemark","furesdal","1FYB","B","Composite","7",9,0.148426808100858,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.256416666238159,0,0.0490196078431373,0,288.088978494624,"Season_3"
"25980","Trøndelag","namdalseid_1kub","1KB","B","Composite","7",9,0.15326879500599,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.129218140280598,0,0.958996034299371,0,287.843548387097,"Season_3"
"25981","Telemark","kviteseid1","1KVB","B","Composite","7",9,0.152133616012459,0.105926078,"0829",34.25057033,13.40190923,2.936689407,1.1901827429254,0,0.941679441679442,0,287.516935483871,"Season_3"
"25982","Trøndelag","nsb_verdal","1NSB","B","Composite","7",9,0.148260760092703,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.0569086417820259,0,0.753230837789661,0,288.379569892473,"Season_3"
"25983","Trøndelag","sub_namdalseid","1SB","B","Composite","7",9,0.156188835207102,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.186951220505757,0,0.88173309178744,0,287.121505376344,"Season_3"
"25984","Trøndelag","verdal_1vb","1VBB","B","Composite","7",9,0.153396171342691,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.216583332660819,0,0.595696676205151,0,287.645430107527,"Season_3"
"25985","Trøndelag","steinkjer_2bbb","2BBB","B","Composite","7",9,0.15367323228109,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.291672679005472,0,0.920891472868217,0,287.602688172043,"Season_3"
"25986","Telemark","nome_cappelen2","2CAB","B","Composite","7",9,0.143901316406181,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.380803571209461,0,0.297348484848485,0,290.23440860215,"Season_3"
"25987","Telemark","fritsoe2","2FRB","B","Composite","7",9,0.142107248412282,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.854038740012436,0,0.410885167464115,0,289.093817204301,"Season_3"
"25988","Telemark","kviteseid2","2KVB","B","Composite","7",9,0.147098800738634,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.956211164489714,0,0.63441985645933,0,286.838440860215,"Season_3"
"25989","Trøndelag","verdal_2vb","2VBB","B","Composite","7",9,0.137787687349011,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.567233490816676,0,0.843317525029814,0,287.701075268817,"Season_3"
"25990","Telemark","drangedal3","3DRB","B","Composite","7",9,0.150563420644645,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.0915438149867882,0,0.32843137254902,0,288.935215053763,"Season_3"
"25991","Telemark","kviteseid3","3KVB","B","Composite","7",9,0.156109587584134,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.802549872254414,0,0.910953177257525,0,286.491129032258,"Season_3"
"25992","Telemark","notodden3","3NOB","B","Composite","7",9,0.138824885075564,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.888706699265361,0,0.252935222672065,0,288.231989247312,"Season_3"
"25993","Telemark","drangedal4","4DRB","B","Composite","7",9,0.146366533336311,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.949242132564795,0,0.969277857846103,0,288.917204301075,"Season_3"
"25994","Telemark","notodden5","5NOB","B","Composite","7",9,0.132847028914053,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.406247421944893,0,0.275883938243555,0,287.72311827957,"Season_3"
"25995","Telemark","notodden6","6NOB","B","Composite","7",9,0.14143409228101,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.664381176672657,0,0.258024042950514,0,289.024731182796,"Season_3"
"25996","Trøndelag","bratsberg","BRB","B","Composite","7",9,0.154755689847344,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.427393586708792,0,0.967804116900502,0,287.562365591398,"Season_3"
"25997","Trøndelag","selbu_flub","FLB","B","Composite","7",9,0.154140437754117,0.271341572,"1664",56.44604547,5.437898015,4.380325628,1.66651620670287,0,0.868666187739464,0,287.624731182796,"Season_3"
"25998","Trøndelag","hi_tydal","HIB","B","Composite","7",9,0.151493206105219,0.214070788,"1665",16.47588281,0.419443553,0,0.558368909693206,0,0.915804202980927,0,287.161290322581,"Season_3"
"25999","Trøndelag","selbu_kl","KLB","B","Composite","7",9,0.141328556711331,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.113526502119002,0,0.428374416780214,0,287.31747311828,"Season_3"
"26000","Trøndelag","singsaas","LAB","B","Composite","7",9,0.147846294240296,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.195805897931934,0,0.279257246376811,0,287.484139784946,"Season_3"
"26001","Trøndelag","malvik","MAB","B","Composite","7",9,0.153222532275456,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.413341902637828,0,0.779464285714286,0,287.389516129032,"Season_3"
"26002","Trøndelag","sl_tydal","SEB","B","Composite","7",9,0.153296796166143,0.132712131,"1665",16.47588281,0.419443553,0,0.286093677692901,0,0.743065094627595,0,286.831720430108,"Season_3"
"26003","Trøndelag","selbu_sl","SLB","B","Composite","7",9,0.150817607029776,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.621776349386763,0,0.721212121212121,0,287.034946236559,"Season_3"
"26004","Trøndelag","steinkjer_1bbb","1BBUB","UB","Composite","7",9,0.151351402965319,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.15554822394258,0,0.912901506640164,0,287.661827956989,"Season_3"
"26005","Telemark","nome_cappelen1","1CAUB","UB","Composite","7",9,0.141803166225453,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.299851009619276,0,0.0416666666666667,0,290.163709677419,"Season_3"
"26006","Telemark","drangedal1","1DRUB","UB","Composite","7",9,0.151325949637765,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.89349748748536,0,0.783342933947773,0,289.625268817204,"Season_3"
"26007","Telemark","fritsoe1","1FRUB","UB","Composite","7",9,0.137855371439191,0.245537883,"0604",45.5486725,2.225169257,8.847710058,1.4471953509213,0,0.728394293033516,0,288.116129032258,"Season_3"
"26008","Telemark","furesdal","1FYUB","UB","Composite","7",9,0.14221773929921,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.765572700937602,0,0.146759259259259,0,288.088978494624,"Season_3"
"26009","Trøndelag","namdalseid_1kub","1KUB","UB","Composite","7",9,0.138106934551292,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.244896724315768,0,0.859235146077251,0,287.843548387097,"Season_3"
"26010","Telemark","kviteseid1","1KVUB","UB","Composite","7",9,0.154157016037615,0.105926078,"0829",34.25057033,13.40190923,2.936689407,1.69761136832054,0,0.756944444444445,0,287.516935483871,"Season_3"
"26011","Trøndelag","nsb_verdal","1NSUB","UB","Composite","7",9,0.155029679204236,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.13729629590475,0,0.815476190476191,0,288.379569892473,"Season_3"
"26012","Trøndelag","sub_namdalseid","1SUB","UB","Composite","7",9,0.148561941587574,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.152450494683465,0,0.928273809523809,0,287.121505376344,"Season_3"
"26013","Trøndelag","verdal_1vb","1VBUB","UB","Composite","7",9,0.148637206310654,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.266489106051446,0,0.377964426877471,0,287.645430107527,"Season_3"
"26014","Trøndelag","steinkjer_2bbb","2BBUB","UB","Composite","7",9,0.154453769432307,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.540061009660257,0,0.957503607503607,0,287.602688172043,"Season_3"
"26015","Telemark","nome_cappelen2","2CAUB","UB","Composite","7",9,0.141940697262569,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.765922461321981,0,0.437386363636364,0,290.23440860215,"Season_3"
"26016","Telemark","fritsoe2","2FRUB","UB","Composite","7",9,0.141756534007625,0.148195816,"0728",45.48785783,33.89613967,19.91579349,1.47146511385675,0,0.609713595583161,0,289.093817204301,"Season_3"
"26017","Telemark","kviteseid2","2KVUB","UB","Composite","7",9,0.148652861857693,0.106407376,"0829",34.25057033,13.40190923,2.936689407,1.50583744001359,0,0.51717032967033,0,286.838440860215,"Season_3"
"26018","Trøndelag","verdal_2vb","2VBUB","UB","Composite","7",9,0.142184503048468,0.241115185,"1721",28.2697902,2.827400105,6.979690234,1.6071785787697,0,0.845365418894831,0,287.701075268817,"Season_3"
"26019","Telemark","drangedal3","3DRUB","UB","Composite","7",9,0.152995904031753,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.261183675780075,0,0.654220779220779,0,288.935215053763,"Season_3"
"26020","Telemark","kviteseid3","3KVUB","UB","Composite","7",9,0.147038898091273,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.989695650640541,0,0.816351540616246,0,286.491129032258,"Season_3"
"26021","Telemark","notodden3","3NOUB","UB","Composite","7",9,0.147194852743932,0.142430355,"0807",45.75073179,7.549714848,3.55799475,1.12241627908268,0,0.404166666666667,0,288.231989247312,"Season_3"
"26022","Telemark","drangedal4","4DRUB","UB","Composite","7",9,0.14044717982252,0.205027981,"0817",27.00672829,9.836987784,5.031787593,2.34772389858373,0,0.956367976134905,0,288.917204301075,"Season_3"
"26023","Telemark","notodden5","5NOUB","UB","Composite","7",9,0.117601957530727,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.643162291463096,0,0.15282658745632,0,287.72311827957,"Season_3"
"26024","Telemark","notodden6","6NOUB","UB","Composite","7",9,0.147255259632989,0.106105683,"0807",45.75073179,7.549714848,3.55799475,1.03620902460949,0,0.432012432012432,0,289.024731182796,"Season_3"
"26025","Trøndelag","bratsberg","BRUB","UB","Composite","7",9,0.130973734384038,0.19644858,"1601",79.89208961,1.335197374,31.0221955,2.13904225370522,0,0.934856000481,0,287.562365591398,"Season_3"
"26026","Trøndelag","selbu_flub","FLUB","UB","Composite","7",9,0.139319029621381,0.271341572,"1664",56.44604547,5.437898015,4.380325628,1.40290329890915,0,0.870432263814617,0,287.624731182796,"Season_3"
"26027","Trøndelag","hi_tydal","HIUB","UB","Composite","7",9,0.140882369398344,0.214070788,"1665",16.47588281,0.419443553,0,1.88257870700262,0,0.873347730700672,0,287.161290322581,"Season_3"
"26028","Trøndelag","selbu_kl","KLUB","UB","Composite","7",9,0.135281809145993,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.196003195316235,0,0.0912990684594016,0,287.31747311828,"Season_3"
"26029","Trøndelag","singsaas","LAUB","UB","Composite","7",9,0.146052183880995,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.215802325885256,0,0.132142857142857,0,287.484139784946,"Season_3"
"26030","Trøndelag","malvik","MAUB","UB","Composite","7",9,0.148287323830378,0.160287892,"1663",91.59537109,0.841762109,20.5676583,1.40626146546202,0,0.723113093802749,0,287.389516129032,"Season_3"
"26031","Trøndelag","sl_tydal","SEUB","UB","Composite","7",9,0.139589564393775,0.132712131,"1665",16.47588281,0.419443553,0,0.828131509418472,0,0.615426322043969,0,286.831720430108,"Season_3"
