"","Region","Treatment","Years_Since_Exclosure","Group","Month","Mean_Plot_Albedo","SE","Season"
"2614","Trøndelag","UB",6,"Spruce",11,0.203092540594621,0.00813389382204238,"Autumn"
"2615","Hedmark","B",7,"Spruce",11,0.160726197488924,0.00496248952328411,"Autumn"
"2616","Telemark","B",7,"Spruce",11,0.216813583461118,0.00960026156257698,"Autumn"
"2617","Trøndelag","B",7,"Spruce",11,0.201038930072834,0.00788637717225072,"Autumn"
"2618","Hedmark","UB",7,"Spruce",11,0.158974152403824,0.00542200034299686,"Autumn"
"2619","Telemark","UB",7,"Spruce",11,0.208281053156328,0.00881573245310209,"Autumn"
"2620","Trøndelag","UB",7,"Spruce",11,0.202806330141927,0.00806856049149705,"Autumn"
"2621","Hedmark","B",8,"Spruce",11,0.163324818515795,0.00620844012459727,"Autumn"
"2622","Telemark","B",8,"Spruce",11,0.215134062007069,0.00968762978987255,"Autumn"
"2623","Trøndelag","B",8,"Spruce",11,0.198891680466503,0.00833903054127189,"Autumn"
"2624","Hedmark","UB",8,"Spruce",11,0.163356141019825,0.00551916847993248,"Autumn"
"2625","Telemark","UB",8,"Spruce",11,0.205779094781416,0.00879866541601978,"Autumn"
"2626","Trøndelag","UB",8,"Spruce",11,0.201263582700846,0.00850790389383887,"Autumn"
"2627","Hedmark","B",9,"Spruce",11,0.173774414025625,0.0114312924175072,"Autumn"
"2628","Telemark","B",9,"Spruce",11,0.213706524445797,0.00966268412239792,"Autumn"
"2629","Trøndelag","B",9,"Spruce",11,0.198537079716333,0.00847539753606277,"Autumn"
"2630","Hedmark","UB",9,"Spruce",11,0.175940938269931,0.00776965128902855,"Autumn"
"2631","Telemark","UB",9,"Spruce",11,0.204692095240488,0.00874391969618149,"Autumn"
"2632","Trøndelag","UB",9,"Spruce",11,0.201091335587999,0.00801716657218681,"Autumn"
"2633","Hedmark","B",10,"Spruce",11,0.171289452474994,0.0127151324330207,"Autumn"
"2634","Trøndelag","B",10,"Spruce",11,0.197515164616927,0.00873915215575235,"Autumn"
"2635","Hedmark","UB",10,"Spruce",11,0.172482629355893,0.00766461480670657,"Autumn"
"2636","Trøndelag","UB",10,"Spruce",11,0.199817487686606,0.0084610341327777,"Autumn"
"2637","Hedmark","B",11,"Spruce",11,0.168038945526491,0.0141190729565297,"Autumn"
"2638","Trøndelag","B",11,"Spruce",11,0.196088398690826,0.00861529751178932,"Autumn"
"2639","Hedmark","UB",11,"Spruce",11,0.171675976102276,0.00852089850988957,"Autumn"
"2640","Trøndelag","UB",11,"Spruce",11,0.200459809978686,0.0077992824246908,"Autumn"
"2641","Telemark","B",1,"Composite",12,0.377917976617365,0.0138403004522075,"Autumn"
"2642","Trøndelag","B",1,"Composite",12,0.345354238194752,0.0175859393103552,"Autumn"
"2643","Telemark","UB",1,"Composite",12,0.377521679826382,0.0133879010639482,"Autumn"
"2644","Trøndelag","UB",1,"Composite",12,0.344761177112456,0.0174833893206862,"Autumn"
"2645","Hedmark","B",2,"Composite",12,0.263982224646967,0.00947627798185939,"Autumn"
"2646","Telemark","B",2,"Composite",12,0.381530407224212,0.013303299609579,"Autumn"
"2647","Trøndelag","B",2,"Composite",12,0.344597024260865,0.0174812401264248,"Autumn"
"2648","Hedmark","UB",2,"Composite",12,0.259434187108612,0.0123439760247863,"Autumn"
"2649","Telemark","UB",2,"Composite",12,0.379710386734908,0.0131815143446038,"Autumn"
"2650","Trøndelag","UB",2,"Composite",12,0.344909779391853,0.0171147764520947,"Autumn"
"2651","Hedmark","B",3,"Composite",12,0.263160436203038,0.00595889174942506,"Autumn"
"2652","Telemark","B",3,"Composite",12,0.380763709950177,0.0132207385746004,"Autumn"
"2653","Trøndelag","B",3,"Composite",12,0.343983995109497,0.0175576595385451,"Autumn"
"2654","Hedmark","UB",3,"Composite",12,0.261097134474744,0.00716240954282001,"Autumn"
"2655","Telemark","UB",3,"Composite",12,0.377064246265499,0.0132267798047141,"Autumn"
"2656","Trøndelag","UB",3,"Composite",12,0.344315410160413,0.0170492387065562,"Autumn"
"2657","Hedmark","B",4,"Composite",12,0.260983348049757,0.00631660252851145,"Autumn"
"2658","Telemark","B",4,"Composite",12,0.379454744840131,0.01326469296459,"Autumn"
"2659","Trøndelag","B",4,"Composite",12,0.34384627354608,0.0177322786361707,"Autumn"
"2660","Hedmark","UB",4,"Composite",12,0.258989717968121,0.0072176687280711,"Autumn"
"2661","Telemark","UB",4,"Composite",12,0.375164237752879,0.0129616633358391,"Autumn"
"2662","Trøndelag","UB",4,"Composite",12,0.343326069290035,0.0173819870731673,"Autumn"
"2663","Hedmark","B",5,"Composite",12,0.257399431167444,0.00679009265643117,"Autumn"
"2664","Telemark","B",5,"Composite",12,0.37765677809585,0.0131611488224822,"Autumn"
"2665","Trøndelag","B",5,"Composite",12,0.342387494280719,0.0176080310489768,"Autumn"
"2666","Hedmark","UB",5,"Composite",12,0.253752376474754,0.00817025943119427,"Autumn"
"2667","Telemark","UB",5,"Composite",12,0.372848933433422,0.0129223793407298,"Autumn"
"2668","Trøndelag","UB",5,"Composite",12,0.340725930980175,0.0173123593860697,"Autumn"
"2669","Hedmark","B",6,"Composite",12,0.257634954537607,0.00690684349059585,"Autumn"
"2670","Telemark","B",6,"Composite",12,0.374519498627084,0.0130349077377308,"Autumn"
"2671","Trøndelag","B",6,"Composite",12,0.341449656782379,0.0175724169125388,"Autumn"
"2672","Hedmark","UB",6,"Composite",12,0.252166027364965,0.00792847669894278,"Autumn"
"2673","Telemark","UB",6,"Composite",12,0.369754992045619,0.0129525345571071,"Autumn"
"2674","Trøndelag","UB",6,"Composite",12,0.339010443931087,0.0171587002358651,"Autumn"
"2675","Hedmark","B",7,"Composite",12,0.253384808123066,0.00764004264445695,"Autumn"
"2676","Telemark","B",7,"Composite",12,0.372871561103039,0.0130171000343726,"Autumn"
"2677","Trøndelag","B",7,"Composite",12,0.342031111854944,0.0178252344113546,"Autumn"
"2678","Hedmark","UB",7,"Composite",12,0.248478743901461,0.00851154588168716,"Autumn"
"2679","Telemark","UB",7,"Composite",12,0.368969045689443,0.0129690347486081,"Autumn"
"2680","Trøndelag","UB",7,"Composite",12,0.336447536126531,0.0173349594870969,"Autumn"
"2681","Hedmark","B",8,"Composite",12,0.260896266504235,0.00681501372350669,"Autumn"
"2682","Telemark","B",8,"Composite",12,0.370372184239361,0.0130200533368656,"Autumn"
"2683","Trøndelag","B",8,"Composite",12,0.341893874485942,0.0184581275403603,"Autumn"
"2684","Hedmark","UB",8,"Composite",12,0.253109542339707,0.00847111602160421,"Autumn"
"2685","Telemark","UB",8,"Composite",12,0.36663565738894,0.0129835831845433,"Autumn"
"2686","Trøndelag","UB",8,"Composite",12,0.333691746787912,0.0174639259954982,"Autumn"
"2687","Hedmark","B",9,"Composite",12,0.266493754515055,0.0189987053227786,"Autumn"
"2688","Telemark","B",9,"Composite",12,0.368662850956653,0.0130467681093685,"Autumn"
"2689","Trøndelag","B",9,"Composite",12,0.340665626493666,0.0182205111844214,"Autumn"
"2690","Hedmark","UB",9,"Composite",12,0.258956862341635,0.0196590463578226,"Autumn"
"2691","Telemark","UB",9,"Composite",12,0.365012630959585,0.0129305047480955,"Autumn"
"2692","Trøndelag","UB",9,"Composite",12,0.333677656327774,0.0174795892140931,"Autumn"
"2693","Hedmark","B",10,"Composite",12,0.262603512594508,0.0187179053235096,"Autumn"
"2694","Trøndelag","B",10,"Composite",12,0.340508072835207,0.0180683657464198,"Autumn"
"2695","Hedmark","UB",10,"Composite",12,0.254852061767814,0.0195065176494231,"Autumn"
"2696","Trøndelag","UB",10,"Composite",12,0.333108714543232,0.0173765344734943,"Autumn"
"2697","Hedmark","B",11,"Composite",12,0.259674525283108,0.0196476143148334,"Autumn"
"2698","Trøndelag","B",11,"Composite",12,0.338384113532122,0.0175995255880422,"Autumn"
"2699","Hedmark","UB",11,"Composite",12,0.254333743046387,0.0201458819706847,"Autumn"
"2700","Trøndelag","UB",11,"Composite",12,0.333198256227719,0.0170827622915194,"Autumn"
"2701","Telemark","B",1,"Deciduous",12,0.39823537484287,0.0152341984738274,"Autumn"
"2702","Trøndelag","B",1,"Deciduous",12,0.354532047614549,0.0190638551149774,"Autumn"
"2703","Telemark","UB",1,"Deciduous",12,0.399500817822826,0.0143577567943207,"Autumn"
"2704","Trøndelag","UB",1,"Deciduous",12,0.350777630028743,0.0196697348720498,"Autumn"
"2705","Hedmark","B",2,"Deciduous",12,0.283523366482,0.00944504050581365,"Autumn"
"2706","Telemark","B",2,"Deciduous",12,0.397653599184854,0.0142495533637972,"Autumn"
"2707","Trøndelag","B",2,"Deciduous",12,0.353708435302229,0.0191665796543218,"Autumn"
"2708","Hedmark","UB",2,"Deciduous",12,0.283586188107029,0.00954142851642181,"Autumn"
"2709","Telemark","UB",2,"Deciduous",12,0.398378130656536,0.0143540358947742,"Autumn"
"2710","Trøndelag","UB",2,"Deciduous",12,0.349955871571632,0.0195977155617725,"Autumn"
"2711","Hedmark","B",3,"Deciduous",12,0.278709858022018,0.00527600686108548,"Autumn"
"2712","Telemark","B",3,"Deciduous",12,0.397764670699106,0.0142967168670637,"Autumn"
"2713","Trøndelag","B",3,"Deciduous",12,0.353908067282703,0.0192527465286344,"Autumn"
"2714","Hedmark","UB",3,"Deciduous",12,0.276437028273285,0.00584174287030925,"Autumn"
"2715","Telemark","UB",3,"Deciduous",12,0.397157350276878,0.0142940912891774,"Autumn"
"2716","Trøndelag","UB",3,"Deciduous",12,0.353734041288982,0.0185292880734208,"Autumn"
"2717","Hedmark","B",4,"Deciduous",12,0.278254659367892,0.00521326805033463,"Autumn"
"2718","Telemark","B",4,"Deciduous",12,0.397309533698531,0.0142523401191505,"Autumn"
"2719","Trøndelag","B",4,"Deciduous",12,0.352991399138485,0.0193118146745295,"Autumn"
"2720","Hedmark","UB",4,"Deciduous",12,0.274705535176388,0.00597915870472379,"Autumn"
"2721","Telemark","UB",4,"Deciduous",12,0.395741263224392,0.0142486163881375,"Autumn"
"2722","Trøndelag","UB",4,"Deciduous",12,0.352326715998732,0.0187434701187807,"Autumn"
"2723","Hedmark","B",5,"Deciduous",12,0.277175402554314,0.00516241257327224,"Autumn"
"2724","Telemark","B",5,"Deciduous",12,0.396874469871319,0.0142607570289915,"Autumn"
"2725","Trøndelag","B",5,"Deciduous",12,0.352939420241178,0.0193089106170284,"Autumn"
"2726","Hedmark","UB",5,"Deciduous",12,0.271946051797153,0.00655920062898131,"Autumn"
"2727","Telemark","UB",5,"Deciduous",12,0.394297795178529,0.0142856833268482,"Autumn"
"2728","Trøndelag","UB",5,"Deciduous",12,0.351241833360236,0.0187553903554333,"Autumn"
"2729","Hedmark","B",6,"Deciduous",12,0.276908965815731,0.0050274000075839,"Autumn"
"2730","Telemark","B",6,"Deciduous",12,0.396346855117221,0.0142654655676773,"Autumn"
"2731","Trøndelag","B",6,"Deciduous",12,0.3524024534967,0.0192564258320105,"Autumn"
"2732","Hedmark","UB",6,"Deciduous",12,0.269741517714524,0.00661160003636872,"Autumn"
"2733","Telemark","UB",6,"Deciduous",12,0.39245542948941,0.0142006602514592,"Autumn"
"2734","Trøndelag","UB",6,"Deciduous",12,0.348781577234409,0.0186450151949565,"Autumn"
"2735","Hedmark","B",7,"Deciduous",12,0.275842775469429,0.00510706963978677,"Autumn"
"2736","Telemark","B",7,"Deciduous",12,0.395857233937523,0.0142703753717686,"Autumn"
"2737","Trøndelag","B",7,"Deciduous",12,0.352017823466671,0.0193113376418831,"Autumn"
"2738","Hedmark","UB",7,"Deciduous",12,0.268160595744596,0.00675598798205019,"Autumn"
"2739","Telemark","UB",7,"Deciduous",12,0.39140062601947,0.0141763715835176,"Autumn"
"2740","Trøndelag","UB",7,"Deciduous",12,0.346033228633738,0.0185336359006779,"Autumn"
"2741","Hedmark","B",8,"Deciduous",12,0.272512799731567,0.00614543339008871,"Autumn"
"2742","Telemark","B",8,"Deciduous",12,0.395117155025431,0.0142195906891708,"Autumn"
"2743","Trøndelag","B",8,"Deciduous",12,0.350544645041422,0.0192198924122868,"Autumn"
"2744","Hedmark","UB",8,"Deciduous",12,0.259382098276853,0.0095662268406129,"Autumn"
"2745","Telemark","UB",8,"Deciduous",12,0.389902018812657,0.0142187273573187,"Autumn"
"2746","Trøndelag","UB",8,"Deciduous",12,0.342114933379832,0.0185155636775428,"Autumn"
"2747","Hedmark","B",9,"Deciduous",12,0.271767048929645,0.0210414987532484,"Autumn"
"2748","Telemark","B",9,"Deciduous",12,0.394975576836812,0.0141959883427031,"Autumn"
"2749","Trøndelag","B",9,"Deciduous",12,0.349185319127206,0.0193569962872022,"Autumn"
"2750","Hedmark","UB",9,"Deciduous",12,0.261780508789055,0.0215301207266448,"Autumn"
"2751","Telemark","UB",9,"Deciduous",12,0.38917660261635,0.0141572110902208,"Autumn"
"2752","Trøndelag","UB",9,"Deciduous",12,0.342113662106381,0.0188091549265457,"Autumn"
"2753","Hedmark","B",10,"Deciduous",12,0.269826847072218,0.0214423371485193,"Autumn"
"2754","Trøndelag","B",10,"Deciduous",12,0.349663441104008,0.0192895192110319,"Autumn"
"2755","Hedmark","UB",10,"Deciduous",12,0.259822465407862,0.0205159804039518,"Autumn"
"2756","Trøndelag","UB",10,"Deciduous",12,0.341726393950356,0.0186536272073047,"Autumn"
"2757","Hedmark","B",11,"Deciduous",12,0.268170310229849,0.0221414410640677,"Autumn"
"2758","Trøndelag","B",11,"Deciduous",12,0.349173904453891,0.0192485921463622,"Autumn"
"2759","Hedmark","UB",11,"Deciduous",12,0.260347935995335,0.0209970526203045,"Autumn"
"2760","Trøndelag","UB",11,"Deciduous",12,0.342134121233259,0.0184780157715455,"Autumn"
"2761","Telemark","B",1,"Pine",12,0.366869781956193,0.0158331378577441,"Autumn"
"2762","Trøndelag","B",1,"Pine",12,0.335919485283111,0.0193206235641331,"Autumn"
"2763","Telemark","UB",1,"Pine",12,0.371374589577139,0.0136363494448205,"Autumn"
"2764","Trøndelag","UB",1,"Pine",12,0.315820146381979,0.0183790835617019,"Autumn"
"2765","Hedmark","B",2,"Pine",12,0.268871483164908,0.0156212670940818,"Autumn"
"2766","Telemark","B",2,"Pine",12,0.369842887264137,0.0136082258388124,"Autumn"
"2767","Trøndelag","B",2,"Pine",12,0.336256094657349,0.0192312548690768,"Autumn"
"2768","Hedmark","UB",2,"Pine",12,0.265370071832706,0.00817512922649203,"Autumn"
"2769","Telemark","UB",2,"Pine",12,0.373981749577909,0.0129587863499742,"Autumn"
"2770","Trøndelag","UB",2,"Pine",12,0.33422248205812,0.0228368050810842,"Autumn"
"2771","Hedmark","B",3,"Pine",12,0.265697590920609,0.00733534900690529,"Autumn"
"2772","Telemark","B",3,"Pine",12,0.368595935788487,0.0148379845848528,"Autumn"
"2773","Trøndelag","B",3,"Pine",12,0.335953357868455,0.0193394861289321,"Autumn"
"2774","Hedmark","UB",3,"Pine",12,0.264560784026675,0.00493877220835663,"Autumn"
"2775","Telemark","UB",3,"Pine",12,0.373616234107358,0.0130346308862045,"Autumn"
"2776","Trøndelag","UB",3,"Pine",12,0.333939861959015,0.0229157542750211,"Autumn"
"2777","Hedmark","B",4,"Pine",12,0.264148523047854,0.00752925064842907,"Autumn"
"2778","Telemark","B",4,"Pine",12,0.368875385876685,0.0127507533387806,"Autumn"
"2779","Trøndelag","B",4,"Pine",12,0.339222643965606,0.0178154592831767,"Autumn"
"2780","Hedmark","UB",4,"Pine",12,0.263587405337404,0.0051330254256539,"Autumn"
"2781","Telemark","UB",4,"Pine",12,0.372891782260628,0.0130139039689092,"Autumn"
"2782","Trøndelag","UB",4,"Pine",12,0.332962983315013,0.0228491765806139,"Autumn"
"2783","Hedmark","B",5,"Pine",12,0.261153819065077,0.00826725537501576,"Autumn"
"2784","Telemark","B",5,"Pine",12,0.36754717820023,0.0128386695417742,"Autumn"
"2785","Trøndelag","B",5,"Pine",12,0.334591784489971,0.0192815012750692,"Autumn"
"2786","Hedmark","UB",5,"Pine",12,0.26219919088809,0.00527473618700948,"Autumn"
"2787","Telemark","UB",5,"Pine",12,0.371843507216172,0.0130512870768759,"Autumn"
"2788","Trøndelag","UB",5,"Pine",12,0.332286854585981,0.0227661175656557,"Autumn"
"2789","Hedmark","B",6,"Pine",12,0.262186691517993,0.00778681697597672,"Autumn"
"2790","Telemark","B",6,"Pine",12,0.365718150928119,0.0128845503642591,"Autumn"
"2791","Trøndelag","B",6,"Pine",12,0.334157627700398,0.0192339729811599,"Autumn"
"2792","Hedmark","UB",6,"Pine",12,0.26329770344219,0.00578456585970184,"Autumn"
"2793","Telemark","UB",6,"Pine",12,0.367746408860089,0.0137302269198698,"Autumn"
"2794","Trøndelag","UB",6,"Pine",12,0.332291773326685,0.0226999242643924,"Autumn"
"2795","Hedmark","B",7,"Pine",12,0.259389846605905,0.00836831521221841,"Autumn"
"2796","Telemark","B",7,"Pine",12,0.363636111428872,0.0129503799569327,"Autumn"
"2797","Trøndelag","B",7,"Pine",12,0.33430491595987,0.0190762925750809,"Autumn"
"2798","Hedmark","UB",7,"Pine",12,0.261020980257888,0.00663638825750835,"Autumn"
"2799","Telemark","UB",7,"Pine",12,0.366021990558808,0.0138709940129839,"Autumn"
"2800","Trøndelag","UB",7,"Pine",12,0.331420929496961,0.0224988873842657,"Autumn"
"2801","Hedmark","B",8,"Pine",12,0.261725340185932,0.00672105987524927,"Autumn"
"2802","Telemark","B",8,"Pine",12,0.361056943016787,0.012829041280019,"Autumn"
"2803","Trøndelag","B",8,"Pine",12,0.333231357683674,0.0195076555208925,"Autumn"
"2804","Hedmark","UB",8,"Pine",12,0.263767826670096,0.00795702423848106,"Autumn"
"2805","Telemark","UB",8,"Pine",12,0.364571665344745,0.0139075298208709,"Autumn"
"2806","Trøndelag","UB",8,"Pine",12,0.330871350119777,0.0224371460044796,"Autumn"
"2807","Hedmark","B",9,"Pine",12,0.272658325113619,0.0163303227583401,"Autumn"
"2808","Telemark","B",9,"Pine",12,0.359016304034362,0.0129217346870908,"Autumn"
"2809","Trøndelag","B",9,"Pine",12,0.333878932530331,0.0190964138477879,"Autumn"
"2810","Hedmark","UB",9,"Pine",12,0.267699431855147,0.022145831172802,"Autumn"
"2811","Telemark","UB",9,"Pine",12,0.362667063499505,0.0140110056593378,"Autumn"
"2812","Trøndelag","UB",9,"Pine",12,0.318898297603107,0.0218745990053264,"Autumn"
"2813","Hedmark","B",10,"Pine",12,0.270769633591685,0.0164116008097095,"Autumn"
"2814","Trøndelag","B",10,"Pine",12,0.334048642484336,0.0189870908029947,"Autumn"
"2815","Hedmark","UB",10,"Pine",12,0.26279500735086,0.0239517072876571,"Autumn"
"2816","Trøndelag","UB",10,"Pine",12,0.318324624737687,0.0215148824912909,"Autumn"
"2817","Hedmark","B",11,"Pine",12,0.26624356017174,0.0164006634676337,"Autumn"
"2818","Trøndelag","B",11,"Pine",12,0.33390607333796,0.0189499931907797,"Autumn"
"2819","Hedmark","UB",11,"Pine",12,0.26005160448384,0.0243415881190833,"Autumn"
"2820","Trøndelag","UB",11,"Pine",12,0.316925730234225,0.0213478161999494,"Autumn"
"2821","Telemark","B",1,"Spruce",12,0.354587315679543,0.0110188406428736,"Autumn"
"2822","Trøndelag","B",1,"Spruce",12,0.32185399804997,0.0146099635112788,"Autumn"
"2823","Telemark","UB",1,"Spruce",12,0.349117217673162,0.0106356503151275,"Autumn"
"2824","Trøndelag","UB",1,"Spruce",12,0.321917875780794,0.0145453480067609,"Autumn"
"2825","Hedmark","B",2,"Spruce",12,0.259013638387975,0.00908114640420593,"Autumn"
"2826","Telemark","B",2,"Spruce",12,0.355409252609006,0.0112194693107197,"Autumn"
"2827","Trøndelag","B",2,"Spruce",12,0.3206838044671,0.0147695261953113,"Autumn"
"2828","Hedmark","UB",2,"Spruce",12,0.250397386801476,0.0109562912375854,"Autumn"
"2829","Telemark","UB",2,"Spruce",12,0.350041355835413,0.0104010439303217,"Autumn"
"2830","Trøndelag","UB",2,"Spruce",12,0.320966335786433,0.014514165610526,"Autumn"
"2831","Hedmark","B",3,"Spruce",12,0.254473580151375,0.00574136552641268,"Autumn"
"2832","Telemark","B",3,"Spruce",12,0.354989789314707,0.011091554719666,"Autumn"
"2833","Trøndelag","B",3,"Spruce",12,0.320149986311064,0.0145957195840682,"Autumn"
"2834","Hedmark","UB",3,"Spruce",12,0.25109664870789,0.00677401276440019,"Autumn"
"2835","Telemark","UB",3,"Spruce",12,0.349013577667092,0.0103408537603862,"Autumn"
"2836","Trøndelag","UB",3,"Spruce",12,0.320424991304546,0.0146279094443144,"Autumn"
"2837","Hedmark","B",4,"Spruce",12,0.252707325347513,0.00569548332896327,"Autumn"
"2838","Telemark","B",4,"Spruce",12,0.354130698293862,0.011023892646167,"Autumn"
"2839","Trøndelag","B",4,"Spruce",12,0.318725264779862,0.0144788813489181,"Autumn"
"2840","Hedmark","UB",4,"Spruce",12,0.248409286239018,0.00628806443074447,"Autumn"
"2841","Telemark","UB",4,"Spruce",12,0.345750160300225,0.0100383510005043,"Autumn"
"2842","Trøndelag","UB",4,"Spruce",12,0.317382330523514,0.0142277702814625,"Autumn"
"2843","Hedmark","B",5,"Spruce",12,0.249297724318732,0.00598497061109555,"Autumn"
"2844","Telemark","B",5,"Spruce",12,0.352882794037185,0.0109138116043985,"Autumn"
"2845","Trøndelag","B",5,"Spruce",12,0.315767377061124,0.0143012203285602,"Autumn"
"2846","Hedmark","UB",5,"Spruce",12,0.245062776056191,0.00687618697744228,"Autumn"
"2847","Telemark","UB",5,"Spruce",12,0.342846077040622,0.00987259514668357,"Autumn"
